58800, 41072.971311, 0.178066, 41073.149377, 41032.708314, 0.153690, 41032.862005
59000, 41354.048620, 0.178341, 41354.226960, 41314.116379, 0.152254, 41314.268634
59200, 41634.473923, 0.177816, 41634.651739, 41593.119611, 0.152938, 41593.272548
59400, 41917.732230, 0.179425, 41917.911655, 41874.711343, 0.153423, 41874.864766
59600, 42198.946173, 0.181111, 42199.127283, 42156.324893, 0.152146, 42156.477038
59800, 42483.041483, 0.177731, 42483.219215, 42441.080989, 0.153196, 42441.234185
60000, 42766.966171, 0.177805, 42767.143976, 42725.587235, 0.152458, 42725.739694
60200, 43052.946944, 0.175836, 43053.122780, 43010.173326, 0.150326, 43010.323652
60400, 43339.914245, 0.172081, 43340.086327, 43296.466206, 0.147143, 43296.613349
60600, 43626.035129, 0.171743, 43626.206872, 43583.347002, 0.149211, 43583.496213
60800, 43915.869022, 0.173712, 43916.042734, 43873.616978, 0.149464, 43873.766442
61000, 44204.941394, 0.176857, 44205.118251, 44161.089635, 0.150106, 44161.239741
61200, 44495.561372, 0.179257, 44495.740628, 44452.388165, 0.152682, 44452.540847
61400, 44786.235937, 0.180249, 44786.416186, 44742.876493, 0.152876, 44743.029369
61600, 45077.948185, 0.181986, 45078.130171, 45035.418785, 0.151537, 45035.570322
61800, 45371.840627, 0.181919, 45372.022546, 45327.590031, 0.148091, 45327.738122
62000, 45665.382258, 0.180652, 45665.562910, 45620.777873, 0.148057, 45620.925930
62200, 45960.457247, 0.178819, 45960.636066, 45916.194665, 0.148851, 45916.343516
62400, 46256.964972, 0.178764, 46257.143736, 46211.136557, 0.149790, 46211.286347
62600, 46553.517582, 0.180036, 46553.697618, 46507.700051, 0.149522, 46507.849573
62800, 46851.680455, 0.180591, 46851.861046, 46805.787421, 0.148596, 46805.936018
63000, 47150.842534, 0.179984, 47151.022518, 47104.681840, 0.148127, 47104.829967
63200, 47450.484589, 0.179452, 47450.664040, 47403.467472, 0.147541, 47403.615012
63400, 47750.740268, 0.178562, 47750.918830, 47703.517521, 0.145864, 47703.663384
63600, 48052.467300, 0.176439, 48052.643739, 48005.702323, 0.145514, 48005.847837
63800, 48355.137314, 0.174355, 48355.311669, 48307.162261, 0.142555, 48307.304816
64000, 48658.922532, 0.173931, 48659.096463, 48612.360772, 0.140274, 48612.501046
64200, 48963.481243, 0.173046, 48963.654289, 48915.277978, 0.139934, 48915.417912
64400, 49270.002709, 0.175069, 49270.177778, 49220.686244, 0.141394, 49220.827638
64600, 49575.126954, 0.173927, 49575.300882, 49527.010645, 0.142279, 49527.152924
64800, 49883.462940, 0.174221, 49883.637162, 49834.559960, 0.140080, 49834.700039
65000, 50191.820100, 0.174462, 50191.994562, 50142.511749, 0.138514, 50142.650263
65200, 50500.720434, 0.175641, 50500.896075, 50450.328266, 0.138321, 50450.466586
65400, 50811.632798, 0.176981, 50811.809779, 50761.157805, 0.140666, 50761.298472
65600, 51122.434019, 0.176462, 51122.610481, 51071.380326, 0.141728, 51071.522053
