#Dt, msdx1, msdy1, msdr1, msdx2, msdy2, msdr2 
3536400, 144621533.436604, 0.099248, 144621533.535853, 144685389.756067, 0.146120, 144685389.902187
3536600, 144638114.973037, 0.095686, 144638115.068723, 144701953.489039, 0.145047, 144701953.634087
3536800, 144654535.035003, 0.099081, 144654535.134084, 144718545.518742, 0.165296, 144718545.684038
3537000, 144670600.315646, 0.111911, 144670600.427557, 144733404.101609, 0.176422, 144733404.278030
3537200, 144686512.038319, 0.112003, 144686512.150322, 144750933.290176, 0.175105, 144750933.465281
3537400, 144703082.204270, 0.116828, 144703082.321098, 144768171.791123, 0.172584, 144768171.963707
3537600, 144719794.124334, 0.132082, 144719794.256416, 144784201.687711, 0.174941, 144784201.862652
3537800, 144735595.069043, 0.171596, 144735595.240639, 144800842.878502, 0.171335, 144800843.049837
3538000, 144751170.162986, 0.179121, 144751170.342106, 144817322.605139, 0.145501, 144817322.750639
3538200, 144767832.336581, 0.165671, 144767832.502252, 144833422.196363, 0.131499, 144833422.327862
3538400, 144784659.018341, 0.153441, 144784659.171782, 144850021.056925, 0.136441, 144850021.193366
3538600, 144800633.610731, 0.153274, 144800633.764005, 144866608.750724, 0.144482, 144866608.895205
3538800, 144817748.303580, 0.147119, 144817748.450699, 144882782.097299, 0.175158, 144882782.272457
3539000, 144833657.760235, 0.145749, 144833657.905984, 144899329.001522, 0.161176, 144899329.162698
3539200, 144849655.668683, 0.140196, 144849655.808879, 144915409.674664, 0.157036, 144915409.831700
3539400, 144865954.677338, 0.122154, 144865954.799491, 144932293.113717, 0.163847, 144932293.277565
3539600, 144882121.847532, 0.102330, 144882121.949862, 144948827.470718, 0.160931, 144948827.631650
3539800, 144898743.217265, 0.102691, 144898743.319956, 144964555.390773, 0.154095, 144964555.544868
3540000, 144914518.120721, 0.091166, 144914518.211887, 144980644.835124, 0.152969, 144980644.988093
3540200, 144931219.682680, 0.087552, 144931219.770232, 144997564.804061, 0.148907, 144997564.952969
3540400, 144947675.495961, 0.087506, 144947675.583467, 145014625.543788, 0.126088, 145014625.669876
3540600, 144964265.197452, 0.079348, 144964265.276799, 145030258.365375, 0.121662, 145030258.487037
3540800, 144980581.572977, 0.092847, 144980581.665824, 145047186.575014, 0.116273, 145047186.691286
3541000, 144996827.309824, 0.106026, 144996827.415850, 145062490.028250, 0.113384, 145062490.141635
3541200, 145013183.011777, 0.114236, 145013183.126014, 145079277.415560, 0.114400, 145079277.529960
3541400, 145029309.698409, 0.126787, 145029309.825196, 145096255.249057, 0.110256, 145096255.359312
3541600, 145046535.373090, 0.137150, 145046535.510240, 145112771.943557, 0.106024, 145112772.049581
3541800, 145062965.808889, 0.161055, 145062965.969944, 145129399.690822, 0.110491, 145129399.801313
3542000, 145078991.961218, 0.177045, 145078992.138263, 145145179.515511, 0.100349, 145145179.615859
3542200, 145095709.954817, 0.173977, 145095710.128794, 145161149.268009, 0.105043, 145161149.373053
3542400, 145111900.357241, 0.188775, 145111900.546017, 145177834.499823, 0.105365, 145177834.605188
3542600, 145127782.792085, 0.192896, 145127782.984982, 145194062.885085, 0.083213, 145194062.968298
3542800, 145144470.235626, 0.205781, 145144470.441407, 145209997.135030, 0.058599, 145209997.193629
3543000, 145161048.518456, 0.216862, 145161048.735317, 145226430.590586, 0.064425, 145226430.655011
3543200, 145177043.641902, 0.225732, 145177043.867634, 145243582.920607, 0.070077, 145243582.990684
3543400, 145194001.871243, 0.217919, 145194002.089162, 145259949.580096, 0.073506, 145259949.653603
3543600, 145210515.239396, 0.207094, 145210515.446490, 145276359.721639, 0.080474, 145276359.802113
3543800, 145226797.433661, 0.204644, 145226797.638305, 145291960.728092, 0.065133, 145291960.793224
3544000, 145242827.004889, 0.210173, 145242827.215062, 145307988.409997, 0.062592, 145307988.472589
3544200, 145259999.478267, 0.223099, 145259999.701366, 145324651.897030, 0.070428, 145324651.967458
3544400, 145275997.223739, 0.242325, 145275997.466064, 145341290.973418, 0.072189, 145341291.045607
3544600, 145291850.588450, 0.265207, 145291850.853657, 145358028.590634, 0.074528, 145358028.665162
3544800, 145308508.520356, 0.289330, 145308508.809686, 145374785.403327, 0.076616, 145374785.479943
3545000, 145324046.439571, 0.285590, 145324046.725160, 145390551.790379, 0.080115, 145390551.870494
3545200, 145340822.095318, 0.276749, 145340822.372066, 145407222.746966, 0.093644, 145407222.840609
3545400, 145357994.003290, 0.260970, 145357994.264260, 145423423.064578, 0.109010, 145423423.173588
3545600, 145373648.216277, 0.236750, 145373648.453026, 145440381.867868, 0.107783, 145440381.975650
3545800, 145389594.929458, 0.219646, 145389595.149104, 145456672.409886, 0.117762, 145456672.527648
3546000, 145406357.125264, 0.220737, 145406357.346001, 145472790.777255, 0.124123, 145472790.901379
3546200, 145423617.022994, 0.200104, 145423617.223098, 145489202.872549, 0.118670, 145489202.991219
3546400, 145439814.094725, 0.198436, 145439814.293161, 145506322.567295, 0.088650, 145506322.655945
3546600, 145456672.396922, 0.214085, 145456672.611007, 145522317.306064, 0.084980, 145522317.391044
3546800, 145472370.568716, 0.193161, 145472370.761877, 145538496.919804, 0.081207, 145538497.001011
3547000, 145488873.764685, 0.189935, 145488873.954619, 145554697.707011, 0.076634, 145554697.783645
3547200, 145505217.726258, 0.204874, 145505217.931132, 145572307.173408, 0.082560, 145572307.255968
3547400, 145522145.455208, 0.214463, 145522145.669671, 145587450.063684, 0.094917, 145587450.158601
3547600, 145538733.601305, 0.200152, 145538733.801457, 145604176.878914, 0.081163, 145604176.960077
3547800, 145554995.914247, 0.182061, 145554996.096308, 145621222.668664, 0.078161, 145621222.746824
3548000, 145570211.030713, 0.160408, 145570211.191122, 145636774.003425, 0.087373, 145636774.090797
3548200, 145587779.931226, 0.161754, 145587780.092980, 145653541.427155, 0.089073, 145653541.516228
3548400, 145603748.686434, 0.164327, 145603748.850761, 145669828.715834, 0.085482, 145669828.801316
3548600, 145620133.686197, 0.153130, 145620133.839327, 145686049.091683, 0.077678, 145686049.169361
3548800, 145636416.379176, 0.166499, 145636416.545675, 145702673.320156, 0.087713, 145702673.407869
3549000, 145652477.650060, 0.179854, 145652477.829914, 145718998.873589, 0.089871, 145718998.963460
3549200, 145669696.838723, 0.165123, 145669697.003846, 145735571.653715, 0.092424, 145735571.746139
3549400, 145685251.639131, 0.146500, 145685251.785631, 145753543.538777, 0.083100, 145753543.621877
3549600, 145701680.232560, 0.139621, 145701680.372181, 145768451.249260, 0.075532, 145768451.324791
3549800, 145718152.097819, 0.135984, 145718152.233803, 145785036.404309, 0.089986, 145785036.494295
3550000, 145734877.945415, 0.134035, 145734878.079450, 145801689.025500, 0.095685, 145801689.121185
3550200, 145751275.643851, 0.132144, 145751275.775996, 145817605.529264, 0.098919, 145817605.628183
3550400, 145768106.158772, 0.128933, 145768106.287705, 145834591.842651, 0.091896, 145834591.934547
3550600, 145784423.536493, 0.128756, 145784423.665248, 145851433.259030, 0.084582, 145851433.343612
3550800, 145800562.579495, 0.143560, 145800562.723056, 145867354.025871, 0.105666, 145867354.131538
3551000, 145816924.966474, 0.149528, 145816925.116002, 145882753.355075, 0.108687, 145882753.463762
3551200, 145834096.758587, 0.139017, 145834096.897603, 145900093.438486, 0.108535, 145900093.547021
3551400, 145850468.996964, 0.133675, 145850469.130639, 145916369.210363, 0.102465, 145916369.312828
3551600, 145866760.649415, 0.136625, 145866760.786039, 145932193.814620, 0.100976, 145932193.915596
3551800, 145882995.615102, 0.131940, 145882995.747042, 145948605.481437, 0.103394, 145948605.584831
3552000, 145899761.828977, 0.153287, 145899761.982264, 145965159.634188, 0.114827, 145965159.749015
3552200, 145916712.810223, 0.163832, 145916712.974055, 145982410.223709, 0.117460, 145982410.341169
3552400, 145932578.150390, 0.156189, 145932578.306580, 145998557.002692, 0.123006, 145998557.125698
3552600, 145949004.503712, 0.151941, 145949004.655653, 146014759.607617, 0.117282, 146014759.724899
3552800, 145965744.056616, 0.140615, 145965744.197231, 146031060.516469, 0.120177, 146031060.636645
3553000, 145981921.628723, 0.134022, 145981921.762745, 146047264.240135, 0.128212, 146047264.368347
3553200, 145998266.143222, 0.144256, 145998266.287478, 146064064.684358, 0.136663, 146064064.821022
3553400, 146015202.892530, 0.117824, 146015203.010355, 146080903.594052, 0.136889, 146080903.730940
3553600, 146031651.708402, 0.099765, 146031651.808167, 146097198.533449, 0.148050, 146097198.681498
3553800, 146047915.099976, 0.102580, 146047915.202556, 146113091.301126, 0.158180, 146113091.459306
3554000, 146064123.544053, 0.102156, 146064123.646208, 146129493.870244, 0.137612, 146129494.007857
3554200, 146081265.783770, 0.100758, 146081265.884528, 146145890.395098, 0.143039, 146145890.538136
3554400, 146097784.457017, 0.098006, 146097784.555023, 146162286.970717, 0.156948, 146162287.127665
3554600, 146113655.211728, 0.102134, 146113655.313862, 146177786.136409, 0.170888, 146177786.307297
3554800, 146129784.401233, 0.111157, 146129784.512390, 146194808.538228, 0.176943, 146194808.715171
3555000, 146146469.005991, 0.111986, 146146469.117978, 146212094.637051, 0.178452, 146212094.815503
3555200, 146163151.654896, 0.120182, 146163151.775078, 146228542.113221, 0.174548, 146228542.287769
3555400, 146179154.508113, 0.149970, 146179154.658083, 146245659.258569, 0.161882, 146245659.420451
3555600, 146195221.187215, 0.177529, 146195221.364744, 146260970.569820, 0.146955, 146260970.716775
3555800, 146211311.464004, 0.184410, 146211311.648414, 146278084.173391, 0.131782, 146278084.305174
3556000, 146228187.015083, 0.156562, 146228187.171645, 146294744.043263, 0.136999, 146294744.180262
3556200, 146244780.406753, 0.152458, 146244780.559211, 146311059.814204, 0.148459, 146311059.962663
3556400, 146261235.302414, 0.139585, 146261235.442000, 146327937.556595, 0.148069, 146327937.704664
3556600, 146278030.773274, 0.135026, 146278030.908301, 146343859.942166, 0.160334, 146343860.102500
3556800, 146293960.074794, 0.140118, 146293960.214912, 146360087.887275, 0.163398, 146360088.050673
3557000, 146309971.918491, 0.118543, 146309972.037034, 146377275.458767, 0.158210, 146377275.616977
3557200, 146326541.034380, 0.104198, 146326541.138578, 146393833.348587, 0.165974, 146393833.514561
3557400, 146343362.261617, 0.101250, 146343362.362866, 146409838.239327, 0.153837, 146409838.393164
3557600, 146359105.294631, 0.100946, 146359105.395576, 146426052.225706, 0.151579, 146426052.377285
3557800, 146375574.027127, 0.080838, 146375574.107965, 146443119.112041, 0.155041, 146443119.267082
3558000, 146392043.775500, 0.087169, 146392043.862669, 146459618.676284, 0.143729, 146459618.820013
3558200, 146409309.184821, 0.091661, 146409309.276482, 146476026.507872, 0.124022, 146476026.631894
3558400, 146424903.376379, 0.089073, 146424903.465452, 146492522.537282, 0.106256, 146492522.643537
3558600, 146441670.541146, 0.094045, 146441670.635191, 146508669.794429, 0.107962, 146508669.902391
3558800, 146458351.430941, 0.109309, 146458351.540250, 146524850.435943, 0.113887, 146524850.549830
3559000, 146474265.490524, 0.123205, 146474265.613730, 146541951.577645, 0.118022, 146541951.695667
3559200, 146491304.406927, 0.128751, 146491304.535678, 146558644.237183, 0.110739, 146558644.347922
3559400, 146508194.381595, 0.141503, 146508194.523099, 146575486.975384, 0.105907, 146575487.081291
3559600, 146524319.908750, 0.162905, 146524320.071655, 146591211.466951, 0.097616, 146591211.564566
3559800, 146540876.144038, 0.177766, 146540876.321804, 146607258.462139, 0.099991, 146607258.562131
3560000, 146557276.882665, 0.172609, 146557277.055274, 146624105.639965, 0.105727, 146624105.745692
3560200, 146573182.373490, 0.191402, 146573182.564892, 146640753.257468, 0.099035, 146640753.356503
3560400, 146589778.855124, 0.192759, 146589779.047883, 146656689.904928, 0.074046, 146656689.978974
3560600, 146606876.849835, 0.215674, 146606877.065509, 146672840.335979, 0.066305, 146672840.402284
3560800, 146622567.247744, 0.232324, 146622567.480068, 146690121.578178, 0.072090, 146690121.650268
3561000, 146639640.918738, 0.224648, 146639641.143386, 146706741.324032, 0.073680, 146706741.397712
3561200, 146656329.958625, 0.214857, 146656330.173482, 146722197.418525, 0.085974, 146722197.504499
3561400, 146672953.139874, 0.200329, 146672953.340202, 146738924.754646, 0.078293, 146738924.832939
3561600, 146688715.112895, 0.213267, 146688715.326162, 146755449.117818, 0.063804, 146755449.181622
3561800, 146705802.791356, 0.216298, 146705803.007654, 146771390.580680, 0.066960, 146771390.647640
3562000, 146722255.116734, 0.225900, 146722255.342634, 146788125.083041, 0.071224, 146788125.154265
3562200, 146738380.855523, 0.258495, 146738381.114018, 146805549.351186, 0.073077, 146805549.424264
3562400, 146754724.632774, 0.283244, 146754724.916019, 146821666.578279, 0.074186, 146821666.652465
3562600, 146770600.371257, 0.294345, 146770600.665602, 146837788.542634, 0.078026, 146837788.620659
3562800, 146787325.593878, 0.286741, 146787325.880619, 146854717.519539, 0.081761, 146854717.601300
3563000, 146803676.467676, 0.274077, 146803676.741752, 146871288.606191, 0.101505, 146871288.707696
3563200, 146820844.654125, 0.255498, 146820844.909623, 146887823.228531, 0.107584, 146887823.336115
3563400, 146836659.121797, 0.227761, 146836659.349558, 146904751.143154, 0.114189, 146904751.257343
3563600, 146853476.686359, 0.216680, 146853476.903039, 146920530.425373, 0.119572, 146920530.544945
3563800, 146870081.141130, 0.218277, 146870081.359407, 146937261.327949, 0.117209, 146937261.445158
3564000, 146886701.487512, 0.207959, 146886701.695471, 146953837.035320, 0.095810, 146953837.131130
3564200, 146903284.837134, 0.197822, 146903285.034956, 146970135.146451, 0.082407, 146970135.228858
3564400, 146920034.871505, 0.192988, 146920035.064493, 146986524.784965, 0.085656, 146986524.870621
3564600, 146935930.152281, 0.201038, 146935930.353319, 147003712.812904, 0.076212, 147003712.889116
3564800, 146952697.580649, 0.212254, 146952697.792904, 147019813.392032, 0.076114, 147019813.468146
3565000, 146969833.307681, 0.221116, 146969833.528796, 147036299.374916, 0.083518, 147036299.458433
3565200, 146985627.800743, 0.201273, 146985628.002016, 147052366.761036, 0.088947, 147052366.849984
3565400, 147002184.688448, 0.188299, 147002184.876747, 147069609.993683, 0.084829, 147069610.078511
3565600, 147018426.044192, 0.171068, 147018426.215259, 147085260.655402, 0.091244, 147085260.746646
3565800, 147034964.835160, 0.157285, 147034964.992445, 147101788.844571, 0.092118, 147101788.936688
3566000, 147052138.748781, 0.156482, 147052138.905264, 147118465.837184, 0.090248, 147118465.927432
3566200, 147068168.299500, 0.160442, 147068168.459942, 147135043.413077, 0.095655, 147135043.508732
3566400, 147084537.770347, 0.157458, 147084537.927804, 147151351.189044, 0.087403, 147151351.276447
3566600, 147101198.860458, 0.160347, 147101199.020805, 147168092.752058, 0.085360, 147168092.837418
3566800, 147117229.341581, 0.160638, 147117229.502218, 147184846.690375, 0.091436, 147184846.781811
3567000, 147133501.998809, 0.147980, 147133502.146789, 147201830.832286, 0.084309, 147201830.916595
3567200, 147149189.786836, 0.137829, 147149189.924664, 147218356.205703, 0.079001, 147218356.284704
3567400, 147167025.531202, 0.139804, 147167025.671005, 147234415.861514, 0.083525, 147234415.945039
3567600, 147183309.393182, 0.146897, 147183309.540079, 147250625.628953, 0.097947, 147250625.726900
3567800, 147199722.922573, 0.139032, 147199723.061605, 147267681.258609, 0.101086, 147267681.359694
3568000, 147216961.601338, 0.129585, 147216961.730922, 147284105.394708, 0.096646, 147284105.491355
3568200, 147233123.118856, 0.128947, 147233123.247803, 147300995.183576, 0.094467, 147300995.278042
